Time ;Illuminance ;Temperature ;Control No ;Load Resistance ;Vbus2 ;V_sens1 ;I_sens2;Series     
156,97;27925,09;41,31;83 ;148,52;2,019;2,020;11,54
158,85;28593,86;41,43;84 ;147,02;1,995;2,091;11,25
160,73;29243,29;41,50;85 ;146,02;2,088;1,998;11,55
162,60;28017,56;41,56;86 ;144,82;2,015;2,015;11,42
164,48;27770,26;41,68;87 ;143,82;2,005;2,079;11,38
166,36;27972,40;41,75;88 ;141,72;2,087;1,978;11,59
168,24;28961,58;41,81;89 ;140,72;2,004;1,963;11,65
170,12;27787,47;41,87;90 ;139,52;1,993;2,088;11,55
172,01;27916,49;41,93;91 ;138,52;2,081;1,987;11,76
173,88;29094,91;42,00;92 ;137,02;1,999;1,924;11,63
175,76;28056,26;42,06;93 ;136,02;2,042;1,959;11,67
177,64;27808,97;42,12;94 ;134,82;1,989;1,944;11,65
179,52;28727,19;42,25;95 ;133,82;1,943;1,946;11,40
181,40;28217,54;42,31;96 ;140,72;2,025;2,027;13,14
183,27;28116,47;42,37;97 ;139,72;1,942;1,995;12,82
185,15;29094,91;42,43;98 ;138,52;1,931;2,008;13,09
187,03;27755,21;42,56;99 ;137,52;2,000;2,019;13,04
188,91;28241,20;42,56;100 ;136,02;1,992;1,972;13,12
190,80;28744,39;42,62;101 ;135,02;1,962;2,054;13,00
192,68;27750,91;42,68;102 ;133,82;2,010;1,980;13,13
194,55;28417,53;42,75;103 ;132,82;1,989;2,061;13,01
196,43;28447,64;42,87;104 ;130,72;1,989;1,979;12,95
198,31;28026,16;42,87;105 ;129,72;2,015;2,005;13,10
200,19;29140,07;43,00;106 ;128,52;1,984;1,862;13,38
202,07;27738,00;43,00;107 ;127,52;1,979;1,993;13,24
203,94;28279,91;43,06;108 ;126,02;1,915;1,937;13,32
205,82;28615,37;43,18;109 ;125,02;1,979;1,987;13,21
207,70;27761,66;43,25;110 ;123,82;2,009;1,994;13,38
209,59;28525,05;43,31;111 ;122,82;2,011;2,012;13,30
211,47;28243,35;43,37;112 ;118,72;1,988;2,007;12,96
213,34;28163,78;43,43;113 ;117,72;1,815;1,853;12,99
215,22;28636,87;43,50;114 ;116,52;1,815;1,971;12,68
217,10;27755,21;43,56;115 ;115,52;1,989;1,976;12,93
218,98;28890,62;43,62;116 ;114,02;1,989;2,002;13,10
220,86;27824,02;43,68;117 ;113,02;1,965;1,987;13,09
222,73;28862,66;43,75;118 ;111,82;1,822;1,806;13,47
224,61;27813,27;43,81;119 ;110,82;1,885;1,967;13,62
226,49;28127,23;43,87;120 ;108,72;1,964;1,971;13,57
228,38;28479,89;43,93;121 ;107,72;1,965;1,984;13,20
230,26;27817,57;44,00;122 ;106,52;1,958;1,971;13,13
232,14;29245,44;44,06;123 ;105,52;1,821;1,792;13,35
234,01;27725,10;44,12;124 ;104,02;1,905;1,947;13,68
235,89;28690,63;44,18;125 ;103,02;1,946;1,982;13,47
237,77;27744,46;44,25;126 ;101,82;1,953;1,972;13,30
239,65;29036,85;44,25;127 ;100,82;1,944;1,953;13,51
241,53;27733,70;44,37;128 ;120,72;1,968;1,854;16,09
243,40;28396,03;44,37;129 ;119,72;1,936;1,965;15,98
245,28;27968,10;44,43;130 ;118,52;1,951;1,956;15,94
247,17;27953,05;44,50;131 ;117,52;1,961;1,954;16,00
249,05;28694,93;44,50;132 ;116,02;1,931;1,931;15,79
250,93;28146,58;44,62;133 ;115,02;1,925;1,937;15,82
252,81;28161,63;44,62;134 ;113,82;1,931;1,958;15,89
254,68;27903,59;44,68;135 ;112,82;1,946;1,951;15,59
256,56;28761,60;44,75;136 ;110,72;1,911;1,920;15,90
258,44;28172,38;44,81;137 ;109,72;1,921;1,920;15,91
260,32;28077,77;44,87;138 ;108,52;1,964;1,961;15,78
262,20;27950,89;44,93;139 ;107,52;1,958;1,820;15,82
264,07;28645,47;45,00;140 ;106,02;1,845;1,824;16,09
265,96;27802,52;45,00;141 ;105,02;1,942;1,948;15,93
267,84;29032,55;45,06;142 ;103,82;1,899;1,910;16,21
269,72;27748,76;45,12;143 ;102,82;1,855;1,900;16,16
271,60;28144,43;45,18;144 ;98,72;1,948;1,938;16,96
273,48;27944,44;45,18;145 ;97,72;1,928;1,953;16,73
275,35;28430,43;45,25;146 ;96,52;1,821;1,811;16,82
277,23;27845,53;45,31;147 ;95,52;1,854;1,910;16,94
279,11;27869,18;45,37;148 ;94,02;1,987;1,844;17,20
280,99;28056,26;45,37;149 ;93,02;1,804;1,964;16,82
282,87;28256,25;45,43;150 ;91,82;1,878;1,877;17,06
284,76;27841,22;45,50;151 ;90,82;1,771;1,807;16,63
286,63;28944,38;45,50;152 ;88,72;1,808;1,934;16,54
288,51;27742,30;45,62;153 ;87,72;1,958;1,801;16,63
290,39;29183,07;45,68;154 ;86,52;1,794;1,947;16,62
292,27;27965,95;45,68;155 ;85,52;1,931;1,839;16,60
294,15;28161,63;45,75;156 ;84,02;1,787;1,762;16,63
296,02;28006,80;45,81;157 ;83,02;1,833;1,857;16,79
297,90;27972,40;45,81;158 ;81,82;1,909;1,772;16,27
299,78;29109,96;45,87;159 ;80,82;1,783;1,787;16,91
301,66;27720,80;45,93;160 ;87,72;1,939;1,928;20,88
303,55;28963,73;46,00;161 ;86,72;1,778;1,749;20,78
305,43;27851,98;46,00;162 ;85,52;1,834;1,833;20,61
307,30;28056,26;46,06;163 ;84,52;1,912;1,758;20,65
309,18;28236,90;46,12;164 ;83,02;1,778;1,902;20,68
311,06;27740,15;46,12;165 ;82,02;1,882;1,822;20,96
312,94;28800,30;46,18;166 ;80,82;1,740;1,725;20,49
314,81;27847,68;46,25;167 ;79,82;1,861;1,811;20,61
316,69;28193,89;46,25;168 ;77,72;1,761;1,750;20,86
318,57;28884,17;46,31;169 ;76,72;1,937;1,815;20,83
320,45;27686,39;46,37;170 ;75,51;1,741;1,739;21,39
322,34;29133,61;46,37;171 ;74,51;1,800;1,925;20,82
324,22;27710,05;46,43;172 ;73,01;1,892;1,723;20,51
326,09;29133,61;46,43;173 ;72,01;1,794;1,818;21,18
327,97;27759,51;46,50;174 ;70,82;1,730;1,747;20,36
329,85;27783,16;46,50;175 ;69,82;1,907;1,789;19,96
331,73;28525,05;46,62;176 ;65,72;1,677;1,689;24,67
333,61;27673,49;46,62;177 ;64,72;1,662;1,856;24,05
335,48;28297,11;46,68;178 ;63,52;1,870;1,642;24,12
337,36;28153,03;46,75;179 ;62,52;1,666;1,844;24,85
339,24;27686,39;46,75;180 ;61,02;1,760;1,863;23,99
341,13;29135,77;46,81;181 ;60,02;1,826;1,637;24,67
343,01;27781,01;46,87;182 ;58,82;1,756;1,767;24,89
344,88;28075,62;46,87;183 ;57,82;1,621;1,790;23,13
346,76;29163,72;46,93;184 ;55,72;1,857;1,618;24,85
348,64;27783,16;47,00;185 ;54,72;1,610;1,614;25,38
350,52;28079,92;47,00;186 ;53,52;1,673;1,829;24,12
352,40;28361,62;47,06;187 ;52,52;1,596;1,701;23,84
354,27;27776,71;47,12;188 ;51,02;1,828;1,574;25,24
356,15;28161,63;47,12;189 ;50,02;1,628;1,814;25,40
358,03;28232,60;47,18;190 ;48,82;1,552;1,816;24,76
359,92;27677,79;47,25;191 ;47,82;1,736;1,816;23,76
361,80;29125,01;47,31;192 ;73,72;1,732;1,699;23,51
363,67;28576,66;47,31;193 ;72,72;1,895;1,755;24,33
365,55;27699,30;47,31;194 ;71,51;1,727;1,681;24,40
367,43;28451,94;47,37;195 ;70,51;1,828;1,826;24,49
369,31;28297,11;47,43;196 ;69,01;1,664;1,692;24,37
371,19;27813,27;47,43;197 ;68,01;1,639;1,889;23,86
373,06;27834,77;47,50;198 ;66,82;1,601;1,899;23,25
374,94;28785,25;47,56;199 ;65,82;1,699;1,737;22,93
376,82;27972,40;47,56;200 ;63,72;1,769;1,809;22,92
378,71;28542,25;47,62;201 ;62,72;1,562;1,750;23,00
380,59;28873,42;47,62;202 ;61,52;1,601;1,924;23,59
382,46;27684,24;47,68;203 ;60,52;1,559;1,896;23,76
384,34;28877,72;47,68;204 ;59,02;1,560;1,725;24,30
386,22;28512,15;47,75;205 ;58,02;1,737;1,875;24,99
388,10;27660,59;47,81;206 ;56,82;1,740;1,663;26,33
389,98;29060,50;47,81;207 ;55,82;1,737;1,531;24,83
391,85;27692,85;47,87;208 ;51,72;1,712;1,704;29,86
393,73;27826,17;47,87;209 ;50,72;1,467;1,688;29,35
395,61;28460,54;47,93;210 ;49,52;1,525;1,669;31,90
397,50;27660,59;47,93;211 ;48,52;1,830;1,582;32,58
399,38;29090,61;47,93;212 ;47,02;1,673;1,509;29,29
401,26;27677,79;48,06;213 ;46,02;1,572;1,652;32,97
403,13;27847,68;48,06;214 ;44,82;1,560;1,447;29,63
405,01;28258,40;48,12;215 ;43,82;1,708;1,810;32,58
406,89;27667,04;48,12;216 ;41,72;1,685;1,635;31,71
408,77;28817,51;48,12;217 ;40,72;1,504;1,593;33,41
410,64;27839,07;48,18;218 ;39,52;1,499;1,426;31,94
412,52;27925,09;48,25;219 ;38,52;1,646;1,740;31,89
414,40;28393,88;48,25;220 ;37,02;1,670;1,637;34,99
416,29;27649,84;48,31;221 ;36,02;1,395;1,484;29,79
418,17;28028,31;48,37;222 ;34,82;1,500;1,599;35,12
420,05;28443,34;48,37;223 ;33,82;1,565;1,626;30,92
421,92;27667,04;48,43;224 ;40,72;1,608;1,631;37,21
423,80;28772,35;48,43;225 ;39,72;1,516;1,432;39,30
425,68;28866,97;48,50;226 ;38,52;1,564;1,405;36,38
427,56;27716,50;48,50;227 ;37,52;1,593;1,679;36,46
429,44;27925,09;48,50;228 ;36,02;1,437;1,426;38,44
431,31;28830,41;48,56;229 ;35,02;1,437;1,470;39,17
433,19;28133,68;48,56;230 ;33,82;1,585;1,587;38,16
435,08;27667,04;48,62;231 ;32,82;1,341;1,414;36,52
436,96;28348,72;48,62;232 ;30,72;1,341;1,358;42,44
438,84;28503,55;48,68;233 ;29,72;1,556;1,481;43,71
440,71;27983,15;48,68;234 ;28,52;1,442;1,259;41,99
442,59;27658,44;48,75;235 ;27,52;1,259;1,352;40,77
444,47;28553,01;48,75;236 ;26,02;1,538;1,367;44,66
446,35;29112,11;48,75;237 ;25,02;1,369;1,500;41,80
448,23;27970,25;48,81;238 ;23,82;1,311;1,357;43,71
450,10;27645,54;48,87;239 ;22,82;1,099;1,276;41,65
451,98;28673,43;48,87;240 ;18,71;1,057;1,216;56,53
453,87;28206,79;48,93;241 ;17,71;1,094;1,136;54,44
455,75;27785,31;48,93;242 ;16,52;0,963;1,006;59,65
457,63;27748,76;48,93;243 ;15,52;0,821;0,876;55,08
459,50;28946,53;49,00;244 ;14,02;0,813;0,767;59,68
461,38;28049,81;49,06;245 ;13,02;0,770;0,901;58,67
463,26;27645,54;49,06;246 ;11,82;0,721;0,759;55,73
465,14;29107,81;49,06;247 ;10,82;0,655;0,663;58,73
467,02;28340,12;49,12;248 ;8,71;0,508;0,532;59,68
468,89;27613,28;49,12;249 ;7,72;0,409;0,444;55,76
470,77;28894,92;49,18;250 ;6,52;0,347;0,408;53,96
472,66;27862,73;49,18;251 ;5,52;0,322;0,361;56,87
474,54;27729,40;49,25;252 ;4,02;0,248;0,290;58,96
476,42;28914,27;49,25;253 ;3,02;0,225;0,231;59,20
478,29;27875,63;49,31;254 ;1,82;0,141;0,150;58,50
480,17;27705,75;49,37;255 ;0,82;0,073;0,082;57,47
======;======;======;======;======;======;======;======;======
