Time ;Illuminance ;Temperature ;Control No ;Load Resistance ;Vbus2 ;V_sens1 ;I_sens2;Pbus2;P_sens1;Parallel   
155,08;28841,16;31,06;82 ;16,64;0,966;0,998;60,11
156,96;28748,69;31,06;83 ;6,94;0,447;0,411;62,40
158,84;30243,22;31,06;84 ;21,63;1,208;1,319;57,38
160,72;29170,17;31,00;85 ;7,57;0,502;0,448;61,76
162,60;28707,84;31,06;86 ;11,51;0,686;0,700;62,09
164,47;29165,87;31,06;87 ;5,98;0,386;0,378;61,27
166,35;30026,03;31,06;88 ;26,45;1,471;1,335;53,44
168,23;28858,36;31,06;89 ;8,01;0,466;0,527;61,46
170,11;28709,99;31,06;90 ;12,65;0,841;0,762;60,83
171,99;30092,69;31,06;91 ;6,24;0,394;0,402;61,90
173,86;29213,18;31,00;92 ;15,24;0,898;0,923;60,27
175,75;28961,58;31,00;93 ;6,72;0,420;0,467;62,01
177,63;29967,97;31,06;94 ;9,53;0,565;0,629;61,04
179,51;28789,55;31,06;95 ;5,47;0,361;0,326;61,98
181,39;28946,53;31,12;96 ;103,94;2,004;1,907;19,05
183,27;30013,13;31,06;97 ;9,93;0,649;0,604;61,38
185,14;28761,60;31,12;98 ;18,95;1,114;1,211;60,19
187,02;29051,90;31,12;99 ;7,26;0,450;0,440;61,27
188,90;29787,34;31,12;100 ;25,81;1,337;1,274;54,54
190,78;28725,04;31,12;101 ;7,96;0,518;0,498;61,36
192,66;29170,17;31,12;102 ;12,52;0,803;0,764;62,47
194,55;28925,03;31,12;103 ;6,21;0,368;0,385;60,92
196,42;28740,09;31,12;104 ;33,10;1,563;1,268;46,30
198,30;30269,03;31,12;105 ;8,45;0,505;0,559;61,08
200,18;28862,66;31,06;106 ;13,90;0,906;0,820;61,13
202,06;28778,80;31,12;107 ;6,48;0,380;0,442;61,69
203,93;30279,78;31,18;108 ;17,13;1,097;1,020;60,70
205,81;28942,23;31,18;109 ;7,02;0,426;0,466;61,99
207,69;28729,34;31,18;110 ;10,18;0,643;0,610;61,53
209,57;30210,97;31,18;111 ;5,65;0,344;0,342;62,71
211,45;29198,13;31,18;112 ;41,79;1,645;1,612;39,56
213,34;28697,08;31,18;113 ;8,85;0,564;0,549;62,38
215,21;29426,07;31,25;114 ;15,13;0,886;0,916;60,28
217,09;29755,08;31,18;115 ;6,70;0,421;0,402;61,67
218,97;28783,10;31,18;116 ;19,09;1,096;1,194;59,19
220,85;28866,97;31,18;117 ;7,28;0,471;0,442;62,24
222,73;30221,72;31,12;118 ;10,80;0,640;0,688;61,52
224,60;28894,92;31,12;119 ;5,81;0,372;0,347;61,69
226,48;28705,69;31,12;120 ;22,71;1,235;1,336;55,72
228,36;29673,37;31,12;121 ;7,68;0,508;0,460;61,48
230,24;28740,09;31,12;122 ;11,79;0,689;0,765;61,49
232,13;29116,41;31,06;123 ;6,05;0,371;0,371;61,33
234,01;29869,05;31,06;124 ;13,98;0,849;0,920;62,00
235,88;28796,00;31,06;125 ;6,50;0,398;0,498;61,01
237,76;28823,96;31,06;126 ;9,05;0,554;0,536;62,49
239,64;30256,12;31,06;127 ;5,33;0,312;0,352;61,11
241,52;28922,88;31,12;128 ;470,82;2,190;2,143;4,57
243,40;28705,69;31,12;129 ;10,61;0,624;0,698;61,86
245,27;30155,05;31,06;130 ;21,83;1,196;1,220;56,08
247,15;29090,61;31,12;131 ;7,59;0,479;0,490;62,19
249,03;28684,18;31,12;132 ;31,65;1,462;1,398;46,42
250,92;29808,84;31,12;133 ;8,37;0,527;0,502;61,80
252,80;28750,84;31,12;134 ;13,65;0,799;0,888;60,84
254,68;28948,68;31,12;135 ;6,44;0,423;0,384;61,36
256,55;30090,54;31,18;136 ;43,54;1,609;1,693;37,66
258,43;28817,51;31,18;137 ;8,92;0,535;0,542;60,81
260,31;28718,59;31,18;138 ;15,34;0,937;0,996;61,80
262,19;30187,31;31,18;139 ;6,74;0,397;0,526;60,65
264,06;29120,71;31,18;140 ;19,43;1,195;1,099;59,34
265,94;28673,43;31,18;141 ;7,32;0,437;0,486;61,62
267,82;29288,44;31,25;142 ;10,90;0,715;0,640;61,44
269,71;29778,73;31,25;143 ;5,84;0,349;0,369;61,92
271,59;28765,90;31,25;144 ;60,22;1,771;1,775;29,53
273,47;28789,55;31,25;145 ;9,37;0,610;0,565;62,72
275,34;29228,23;31,25;146 ;16,87;0,988;1,047;60,15
277,22;28679,88;31,18;147 ;6,98;0,444;0,418;61,57
279,10;29761,53;31,25;148 ;22,03;1,212;1,324;56,20
280,98;29264,79;31,25;149 ;7,61;0,492;0,460;61,84
282,86;28658,38;31,18;150 ;11,62;0,684;0,769;61,56
284,73;29447,57;31,25;151 ;6,01;0,389;0,362;62,19
286,61;29529,29;31,25;152 ;27,05;1,381;1,481;52,69
288,49;28684,18;31,25;153 ;8,06;0,528;0,653;60,99
290,38;29058,35;31,25;154 ;12,78;0,763;0,781;62,22
292,26;29983,02;31,25;155 ;6,26;0,370;0,383;60,67
294,14;28806,75;31,25;156 ;15,43;0,983;0,938;61,87
296,01;28712,14;31,25;157 ;6,75;0,397;0,511;61,25
297,89;30213,12;31,25;158 ;9,60;0,611;0,566;61,31
299,77;29097,06;31,25;159 ;5,49;0,330;0,362;61,43
301,65;28662,68;31,25;160 ;114,52;2,077;1,956;17,89
303,53;29972,27;31,18;161 ;10,01;0,589;0,642;61,84
305,40;29090,61;31,18;162 ;19,25;1,103;1,124;58,54
307,28;28671,28;31,18;163 ;7,30;0,444;0,477;61,91
309,17;29288,44;31,18;164 ;26,39;1,428;1,228;53,32
311,05;28673,43;31,25;165 ;8,00;0,481;0,493;62,11
312,93;30249,67;31,18;166 ;12,64;0,749;0,769;60,58
314,80;28828,26;31,18;167 ;6,23;0,382;0,406;61,82
316,68;28839,01;31,18;168 ;34,07;1,530;1,570;45,68
318,56;29944,31;31,18;169 ;8,50;0,538;0,519;62,04
320,44;28709,99;31,18;170 ;14,06;0,839;0,855;60,44
322,32;29256,19;31,18;171 ;6,51;0,394;0,429;62,44
324,19;29484,13;31,18;172 ;17,38;1,104;1,055;60,23
326,07;28645,47;31,18;173 ;7,05;0,450;0,436;62,20
327,96;29602,40;31,18;174 ;10,26;0,604;0,624;60,65
329,84;29299,20;31,18;175 ;5,67;0,358;0,340;61,98
331,72;28643,32;31,25;176 ;43,37;1,636;1,718;38,14
333,59;30129,25;31,25;177 ;8,91;0,588;0,527;61,10
335,47;28793,85;31,18;178 ;15,32;0,900;0,956;61,04
337,35;28791,70;31,25;179 ;6,73;0,443;0,414;61,05
339,23;30038,93;31,25;180 ;19,40;1,145;1,204;59,53
341,11;28744,39;31,25;181 ;7,32;0,439;0,592;60,85
342,98;29064,80;31,25;182 ;10,89;0,661;0,651;62,15
344,86;29619,61;31,31;183 ;5,83;0,346;0,375;61,26
346,75;28656,22;31,31;184 ;23,15;1,351;1,242;56,87
348,63;29690,57;31,31;185 ;7,72;0,459;0,592;61,20
350,50;29165,87;31,31;186 ;11,90;0,752;0,702;61,44
352,38;28639,02;31,31;187 ;6,07;0,360;0,397;61,21
354,26;30064,74;31,31;188 ;14,13;0,910;0,841;61,52
356,14;28961,58;31,31;189 ;6,53;0,388;0,430;61,82
358,02;28651,92;31,31;190 ;9,11;0,590;0,544;61,89
359,89;30232,47;31,31;191 ;5,35;0,323;0,349;61,46
361,77;28791,70;31,31;192 ;194,69;2,148;1,833;10,63
363,65;28798,15;31,31;193 ;10,32;0,605;0,682;61,77
365,54;28933,63;31,31;194 ;20,57;1,220;1,168;58,56
367,42;28673,43;31,31;195 ;7,45;0,452;0,495;62,59
369,29;30150,75;31,31;196 ;29,01;1,538;1,397;50,27
371,17;28740,09;31,25;197 ;8,20;0,527;0,509;62,21
373,05;28993,84;31,25;198 ;13,17;0,772;0,805;60,63
374,93;29729,28;31,25;199 ;6,34;0,402;0,453;61,83
376,81;28671,28;31,18;200 ;38,64;1,534;1,631;40,36
378,68;29699,17;31,18;201 ;8,72;0,564;0,524;62,25
380,56;29051,90;31,18;202 ;14,73;0,868;0,925;61,16
382,44;28671,28;31,25;203 ;6,63;0,422;0,396;61,55
384,33;30148,60;31,25;204 ;18,44;1,059;1,152;59,15
386,21;28716,44;31,25;205 ;7,20;0,471;0,431;61,68
388,08;29073,40;31,18;206 ;10,60;0,616;0,692;61,33
389,96;29608,85;31,25;207 ;5,76;0,377;0,351;61,75
391,84;28664,83;31,18;208 ;51,16;1,669;1,814;33,43
393,72;29393,81;31,18;209 ;9,16;0,579;0,744;61,63
395,60;29355,11;31,18;210 ;16,12;0,961;0,950;62,14
397,47;28643,32;31,18;211 ;6,86;0,410;0,433;61,14
399,35;29787,34;31,18;212 ;20,75;1,269;1,165;58,57
401,23;28703,54;31,18;213 ;7,47;0,437;0,499;61,21
403,12;29099,21;31,18;214 ;11,27;0,731;0,665;61,77
405,00;29608,85;31,18;215 ;5,93;0,356;0,398;61,99
406,87;28666,98;31,18;216 ;25,12;1,339;1,309;53,78
408,75;29348,65;31,18;217 ;7,90;0,481;0,467;62,50
410,63;29363,71;31,18;218 ;12,36;0,717;0,794;60,59
412,51;28630,42;31,18;219 ;6,17;0,405;0,368;61,76
414,39;29924,96;31,18;220 ;14,81;0,860;0,972;61,11
416,26;29011,04;31,18;221 ;6,65;0,418;0,400;61,59
418,14;28649,77;31,25;222 ;9,37;0,565;0,622;62,29
420,02;30129,25;31,25;223 ;5,43;0,349;0,388;61,36
421,90;28690,63;31,25;224 ;85,38;1,814;1,926;22,29
423,78;30210,97;31,25;225 ;9,76;0,576;0,603;60,89
425,66;28725,04;31,25;226 ;18,27;1,138;1,076;60,32
427,54;29060,50;31,31;227 ;7,17;0,426;0,471;60,63
429,42;29436,82;31,31;228 ;24,55;1,409;1,311;53,91
431,30;28617,52;31,31;229 ;7,85;0,460;0,513;61,01
433,17;29952,92;31,31;230 ;12,23;0,784;0,683;61,64
435,05;28937,93;31,31;231 ;6,15;0,367;0,406;61,86
436,93;28703,54;31,31;232 ;31,03;1,576;1,409;48,14
438,81;30056,14;31,37;233 ;8,33;0,492;0,542;61,25
440,69;28671,28;31,31;234 ;13,54;0,868;0,818;61,08
442,57;29585,20;31,37;235 ;6,42;0,382;0,424;62,04
444,45;29006,74;31,37;236 ;16,59;1,062;0,967;60,79
446,33;28729,34;31,37;237 ;6,93;0,416;0,445;61,53
448,21;29783,04;31,37;238 ;10,00;0,640;0,610;61,42
450,09;28645,47;31,37;239 ;5,60;0,340;0,367;61,70
451,96;29703,47;31,37;240 ;38,51;1,697;1,521;41,56
453,84;28647,62;31,37;241 ;8,72;0,513;0,560;61,02
455,72;29933,56;31,37;242 ;14,71;0,909;0,885;61,23
457,60;28922,88;31,37;243 ;6,63;0,401;0,440;62,22
459,48;28709,99;31,31;244 ;18,41;1,167;0,955;59,15
461,36;29907,76;31,31;245 ;7,19;0,429;0,457;61,41
463,24;28656,22;31,31;246 ;10,59;0,650;0,647;61,10
465,12;29598,10;31,37;247 ;5,76;0,351;0,378;62,18
467,00;29090,61;31,37;248 ;21,73;1,310;1,217;56,58
468,88;28647,62;31,37;249 ;7,58;0,463;0,490;61,50
470,75;30217,42;31,31;250 ;11,54;0,720;0,693;61,22
472,63;28774,50;31,37;251 ;5,99;0,364;0,371;62,43
474,51;28862,66;31,37;252 ;13,62;0,879;0,833;60,64
476,39;29737,88;31,31;253 ;6,43;0,409;0,399;61,93
478,26;28662,68;31,31;254 ;8,91;0,529;0,544;60,57
480,15;30056,14;31,31;255 ;5,29;0,327;0,346;61,96
